t,ax,ay,az,gx,gy,gz
44029244.0,0.0098,0.0029,-1.063,-0.271,0.215,0.466
44042244.0,0.0063,0.0005,-1.0684,0.034,0.093,0.649
44055244.0,0.0112,0.001,-1.064,0.095,0.276,0.527
44068244.0,0.0103,0.0,-1.0581,0.279,0.093,0.649
44081244.0,0.0088,0.0005,-1.0649,-0.21,-0.029,0.527
44094244.0,0.0083,0.0029,-1.062,-0.149,0.154,0.466
44107244.0,0.0142,-0.0024,-1.0664,-0.149,-0.212,0.771
44120244.0,0.0103,0.0044,-1.064,0.034,0.032,0.588
44133244.0,0.0112,0.002,-1.0635,0.095,-0.151,0.527
44146244.0,0.0132,0.001,-1.0596,-0.088,0.093,0.71
44159244.0,0.0117,0.0044,-1.0669,0.095,-0.09,0.71
44172244.0,0.0093,0.002,-1.0654,0.034,-0.151,0.649
44185244.0,0.0098,0.0,-1.061,-0.149,0.093,0.588
44198244.0,0.0112,0.0024,-1.0635,0.279,0.154,0.527
44211244.0,0.0068,0.0005,-1.064,-0.21,-0.029,0.771
44224244.0,0.0127,0.0024,-1.0566,-0.027,0.032,0.527
44237244.0,0.0161,0.0039,-1.0625,-0.149,0.093,0.588
44250244.0,0.0127,-0.0015,-1.061,-0.271,-0.151,0.344
44263244.0,0.0088,0.0029,-1.0635,-0.332,-0.029,0.771
44276244.0,0.0132,-0.0005,-1.0557,0.095,-0.151,0.588
44289244.0,0.0112,-0.002,-1.0605,-0.149,0.154,0.588
44302244.0,0.0137,0.0024,-1.0693,-0.027,-0.151,0.771
44315244.0,0.0122,0.0005,-1.0664,-0.149,-0.09,0.405
44328244.0,0.0117,0.0034,-1.0581,-0.149,-0.029,0.344
44341244.0,0.0103,0.002,-1.0659,0.095,0.093,0.527
44354244.0,0.0083,0.0024,-1.0659,-0.027,-0.09,0.71
44367244.0,0.0107,0.002,-1.0693,-0.088,-0.212,0.71
44380244.0,0.0073,0.0029,-1.064,-0.149,-0.151,0.405
44393244.0,0.0122,0.0034,-1.0615,-0.21,0.032,0.771
44406244.0,0.0117,0.0024,-1.0625,-0.149,-0.09,0.588
44419244.0,0.0098,-0.0024,-1.0591,0.095,-0.029,0.527
44432244.0,0.0127,0.0,-1.0596,0.034,-0.151,0.649
44445244.0,0.0112,0.001,-1.0649,0.218,-0.029,0.466
44458244.0,0.0127,-0.0015,-1.0674,0.034,-0.09,0.588
44471244.0,0.0103,0.0039,-1.0664,-0.027,-0.151,0.649
44484244.0,0.0122,0.0024,-1.064,-0.027,0.093,0.466
44497244.0,0.0117,-0.0005,-1.0659,-0.027,-0.212,0.588
44510244.0,0.0127,0.0034,-1.0649,-0.088,0.093,0.588
44523244.0,0.0137,0.0,-1.062,-0.027,-0.09,0.71
44536244.0,0.0117,-0.0024,-1.0649,-0.21,-0.09,0.832
44549244.0,0.0137,0.0015,-1.062,-0.149,-0.151,0.649
44562244.0,0.0142,0.0005,-1.064,0.218,-0.029,0.71
44575244.0,0.0127,0.0044,-1.0669,0.034,0.032,0.771
44588244.0,0.0146,0.0034,-1.0591,-0.271,0.032,0.893
44601244.0,0.0088,0.0,-1.0547,-0.027,-0.029,0.527
44614244.0,0.0103,-0.0005,-1.0615,0.034,-0.029,0.771
44627244.0,0.0083,0.0005,-1.061,-0.149,0.093,0.588
44640244.0,0.0137,0.0039,-1.0596,0.034,0.093,0.588
44653244.0,0.0107,-0.001,-1.0713,0.034,-0.212,0.527
44666244.0,0.0107,0.0034,-1.0625,0.218,0.215,0.527
44679244.0,0.0098,0.0024,-1.0605,-0.149,-0.212,0.71
44692244.0,0.0132,0.0044,-1.0635,-0.088,0.093,0.649
44705244.0,0.0127,0.0024,-1.0625,0.034,-0.09,0.771
44718244.0,0.0122,0.0015,-1.0688,-0.027,0.032,0.771
44731244.0,0.0112,0.0029,-1.0635,-0.088,-0.151,0.71
44744244.0,0.0137,0.0044,-1.0679,-0.088,0.032,0.588
44757244.0,0.0112,0.0039,-1.0625,0.156,-0.09,0.771
44770244.0,0.0156,0.0015,-1.0669,-0.271,-0.09,0.71
44783244.0,0.0078,0.0015,-1.0635,-0.088,-0.09,0.771
44796244.0,0.0098,0.0034,-1.0625,0.034,-0.09,0.649
44809244.0,0.0103,0.0073,-1.0645,0.034,0.032,0.527
44822244.0,0.0117,0.0034,-1.0684,-0.21,-0.151,0.527
44835244.0,0.0107,0.001,-1.0571,-0.027,-0.029,0.588
44848244.0,0.0083,0.0029,-1.0625,-0.027,-0.029,0.832
44861244.0,0.0054,-0.0024,-1.061,0.034,-0.029,0.466
44874244.0,0.0127,0.001,-1.0586,0.095,0.154,0.588
44887244.0,0.0107,0.002,-1.0605,0.095,-0.212,0.649
44900244.0,0.0088,0.0005,-1.0635,0.095,0.032,0.832
44913244.0,0.0098,-0.001,-1.063,-0.088,0.093,0.588
44926244.0,0.0112,0.0068,-1.0596,-0.027,0.032,0.832
44939244.0,0.0117,0.001,-1.063,-0.088,-0.212,0.649
44952244.0,0.0098,0.0015,-1.0571,-0.21,0.215,0.527
44965244.0,0.0151,0.0034,-1.062,-0.149,-0.029,0.649
44978244.0,0.0156,0.002,-1.0654,0.095,-0.029,0.527
44991244.0,0.0107,0.0,-1.061,0.034,0.154,0.588
45004244.0,0.0117,0.0005,-1.0669,-0.149,-0.029,0.588
45017244.0,0.0112,0.0039,-1.0625,-0.149,0.093,0.466
45030244.0,0.0132,0.0039,-1.0728,0.095,0.093,0.71
45043244.0,0.0117,-0.0024,-1.0605,-0.21,0.093,0.71
45056244.0,0.0083,0.0039,-1.0605,0.095,-0.151,0.71
45069244.0,0.0156,0.0029,-1.0625,-0.21,0.154,0.771
45082244.0,0.0122,-0.001,-1.061,-0.21,-0.09,0.771
45095244.0,0.0107,0.0034,-1.0679,0.034,0.093,0.771
45108244.0,0.0117,-0.001,-1.0654,-0.088,-0.09,0.588
45121244.0,0.0107,0.002,-1.0591,-0.271,0.032,0.954
45134244.0,0.0093,0.0,-1.0625,0.034,0.154,0.588
45147244.0,0.0107,0.0063,-1.063,-0.271,-0.029,0.771
45160244.0,0.0112,0.002,-1.0664,0.156,-0.151,0.588
45173244.0,0.0093,0.0029,-1.064,-0.027,0.215,0.649
45186244.0,0.0146,0.0015,-1.0664,0.034,-0.151,0.527
45199244.0,0.0137,0.0044,-1.0645,-0.027,-0.212,0.649
45212244.0,0.0112,0.0024,-1.0654,-0.088,-0.09,0.832
45225244.0,0.0103,0.0044,-1.0605,0.034,-0.09,0.832
45238244.0,0.0117,0.0,-1.0615,-0.088,-0.212,0.832
45251244.0,0.0127,0.001,-1.0669,-0.149,0.093,0.71
45264244.0,0.0117,0.001,-1.0596,0.095,-0.151,0.832
45277244.0,0.0093,0.001,-1.062,-0.149,0.032,0.405
45290244.0,0.0127,0.0015,-1.062,-0.027,-0.029,0.771
45303244.0,0.0132,0.001,-1.0601,-0.21,-0.212,0.649
45316244.0,0.0112,0.0029,-1.0586,-0.21,0.154,0.649
45329244.0,0.0142,0.0015,-1.0562,-0.149,-0.151,0.588
45342244.0,0.0137,0.0049,-1.0605,-0.332,-0.029,0.466
45355244.0,0.0117,0.0015,-1.0649,-0.027,0.032,0.649
45368244.0,0.0107,0.0005,-1.063,0.034,-0.029,0.71
45381244.0,0.0117,-0.001,-1.0596,-0.271,-0.029,0.71
45394244.0,0.0083,0.0049,-1.063,-0.149,-0.09,0.771
45407244.0,0.0112,0.0005,-1.0669,0.034,-0.212,0.771
45420244.0,0.0112,0.0054,-1.0605,-0.149,-0.09,0.588
45433244.0,0.0093,0.002,-1.0635,-0.149,-0.09,0.649
45446244.0,0.0098,0.0034,-1.0679,-0.088,-0.029,0.649
45459244.0,0.0166,0.001,-1.0649,0.095,0.032,0.771
45472244.0,0.0112,0.0063,-1.0596,-0.21,0.032,0.649
45485244.0,0.0112,-0.001,-1.064,-0.027,0.032,0.649
45498244.0,0.0161,-0.0015,-1.0625,-0.271,-0.09,0.527
45511244.0,0.0098,0.0054,-1.0601,-0.088,-0.09,0.771
45524244.0,0.0146,0.0,-1.0684,-0.21,0.093,0.527
45537244.0,0.0127,0.0054,-1.0654,-0.21,0.032,0.649
45550244.0,0.0122,0.0015,-1.0703,0.095,0.276,0.71
45563244.0,0.0117,0.0,-1.063,-0.088,0.032,0.588
45576244.0,0.0122,0.002,-1.0659,-0.149,-0.029,0.71
45589244.0,0.0103,0.0039,-1.0654,-0.088,0.032,0.649
45602244.0,0.0107,0.002,-1.0645,-0.088,-0.029,0.649
45615244.0,0.0132,-0.002,-1.0615,-0.149,0.093,0.588
45628244.0,0.0117,0.0015,-1.0542,-0.21,-0.029,0.649
45641244.0,0.0132,0.0024,-1.063,0.034,0.032,0.71
45654244.0,0.0122,0.002,-1.063,0.034,0.032,0.527
45667244.0,0.0093,0.0015,-1.064,0.218,-0.029,0.649
45680244.0,0.0122,-0.001,-1.0649,-0.149,0.154,0.771
45693244.0,0.0107,0.0024,-1.0635,-0.149,0.032,0.71
45706244.0,0.0098,0.0,-1.0571,0.034,-0.09,0.527
45719244.0,0.0161,0.0015,-1.0596,-0.149,-0.212,0.71
45732244.0,0.0127,-0.0005,-1.0654,0.095,0.093,0.588
45745244.0,0.0117,-0.0005,-1.0601,-0.027,0.032,0.649
45758244.0,0.0112,-0.001,-1.0693,-0.149,-0.09,0.71
45771244.0,0.0098,0.0034,-1.0674,0.034,0.154,0.649
45784244.0,0.0171,0.0039,-1.063,-0.149,-0.273,0.771
45797244.0,0.0156,0.002,-1.0542,-0.088,0.032,0.649
45810244.0,0.0146,0.0,-1.0605,0.218,0.032,0.527
45823244.0,0.0132,0.0015,-1.0605,-0.088,-0.09,0.71
45836244.0,0.0142,0.0054,-1.0664,-0.149,0.032,0.649
45849244.0,0.0132,0.0054,-1.0605,0.156,-0.151,0.649
45862244.0,0.0146,-0.001,-1.062,-0.027,-0.273,0.649
45875244.0,0.0132,-0.001,-1.0659,-0.149,-0.09,0.71
45888244.0,0.0107,-0.001,-1.0645,-0.088,-0.151,0.832
45901244.0,0.0122,0.002,-1.0615,0.156,0.093,0.649
45914244.0,0.0112,-0.0034,-1.0674,-0.21,0.154,0.71
45927244.0,0.0112,0.0039,-1.0596,-0.149,0.032,0.771
45940244.0,0.0137,0.0015,-1.0581,-0.149,0.276,0.71
45953244.0,0.0088,0.0029,-1.0596,-0.027,-0.09,0.588
45966244.0,0.0107,-0.0005,-1.062,-0.149,0.032,0.771
45979244.0,0.0132,0.0015,-1.0601,-0.149,0.154,0.771
45992244.0,0.0146,0.0029,-1.0649,0.156,-0.029,0.71
46005244.0,0.0117,0.0024,-1.0625,-0.088,-0.029,0.771
46018244.0,0.0112,0.001,-1.0615,0.034,-0.029,0.832
46031244.0,0.0122,-0.0005,-1.0649,0.034,0.215,0.71
46044244.0,0.0156,0.0015,-1.0693,0.034,0.154,0.832
46057244.0,0.0132,0.0015,-1.0625,-0.027,0.093,0.649
46070244.0,0.0093,0.002,-1.064,-0.088,-0.09,0.649
46083244.0,0.0122,0.0029,-1.0693,0.034,-0.029,0.649
46096244.0,0.0137,0.0029,-1.064,-0.027,0.093,0.71
46109244.0,0.0078,-0.0005,-1.064,-0.088,-0.029,0.466
46122244.0,0.0122,0.0034,-1.064,0.156,-0.151,0.527
46135244.0,0.0132,-0.0005,-1.062,0.095,0.032,0.832
46148244.0,0.0117,0.0044,-1.0625,0.034,0.093,0.527
46161244.0,0.0137,0.0005,-1.0635,-0.271,0.032,0.71
46174244.0,0.0132,0.002,-1.0586,-0.149,0.093,0.771
46187244.0,0.0112,0.0044,-1.0591,-0.027,0.032,0.649
46200244.0,0.0068,0.0029,-1.0674,0.156,0.154,0.771
46213244.0,0.0146,0.001,-1.0649,-0.149,0.215,0.649
46226244.0,0.0127,-0.0005,-1.0635,-0.21,0.032,0.71
46239244.0,0.0137,0.0034,-1.061,-0.271,-0.09,0.466
46252244.0,0.0161,0.001,-1.0586,-0.149,0.215,0.588
46265244.0,0.0107,0.002,-1.0601,-0.149,-0.029,0.649
46278244.0,0.0132,0.0005,-1.0635,-0.149,-0.029,0.71
46291244.0,0.0098,0.0029,-1.0601,0.034,-0.151,0.771
46304244.0,0.0078,0.0,-1.0605,0.034,0.093,0.771
46317244.0,0.0127,0.0024,-1.0659,0.095,0.093,0.71
46330244.0,0.0122,0.0034,-1.0654,-0.088,-0.395,0.649
46343244.0,0.0117,-0.001,-1.0615,-0.027,-0.151,0.527
46356244.0,0.0112,0.0,-1.062,-0.088,0.032,0.771
46369244.0,0.0132,0.0024,-1.0654,0.034,0.154,0.527
46382244.0,0.0127,0.0039,-1.064,-0.027,0.154,0.71
46395244.0,0.0127,0.0034,-1.064,-0.027,-0.151,0.71
46408244.0,0.0146,-0.0015,-1.062,-0.149,0.398,0.649
46421244.0,0.0122,0.0029,-1.063,0.034,0.154,0.71
46434244.0,0.0122,0.0054,-1.0664,-0.271,-0.09,0.588
46447244.0,0.0107,-0.0005,-1.0601,0.095,-0.151,0.71
46460244.0,0.0117,0.0029,-1.0625,0.095,0.093,0.771
46473244.0,0.0137,0.0,-1.064,0.034,0.032,0.588
46486244.0,0.0127,-0.0029,-1.061,-0.027,-0.09,0.527
46499244.0,0.0132,0.0015,-1.0654,-0.149,0.032,0.527
46512244.0,0.0151,0.0034,-1.0635,0.034,-0.151,0.466
46525244.0,0.0122,0.0,-1.0601,-0.149,0.215,0.771
46538244.0,0.0098,0.0024,-1.0635,0.034,0.032,0.466
46551244.0,0.0093,0.0034,-1.0649,-0.088,-0.151,0.649
46564244.0,0.0063,0.0015,-1.0693,0.034,-0.273,0.588
46577244.0,0.0088,0.0034,-1.0669,0.034,0.093,0.71
46590244.0,0.0103,0.0029,-1.0571,-0.088,0.154,0.71
46603244.0,0.0112,0.001,-1.0645,0.156,-0.09,0.771
46616244.0,0.0093,0.0039,-1.0605,0.034,-0.029,0.588
46629244.0,0.0137,0.002,-1.0659,-0.088,-0.029,0.466
46642244.0,0.0146,-0.0029,-1.0576,0.156,-0.212,0.71
46655244.0,0.0132,0.0,-1.0684,-0.027,-0.09,0.771
46668244.0,0.0156,0.001,-1.0591,0.156,0.032,0.893
46681244.0,0.0127,0.0044,-1.062,0.095,-0.151,0.649
46694244.0,0.9663,-0.2632,-4.5913,26.585,44.16,-0.572
46707244.0,0.1953,0.1328,-1.8677,12.241,53.804,-1.06
46720244.0,0.0005,0.1865,0.0146,-18.459,-9.551,-2.219
46733244.0,-0.1289,0.0942,-0.4146,-17.849,-31.889,0.1
46746244.0,0.0176,-0.0669,-1.1807,5.833,2.412,0.954
46759244.0,0.0088,0.0635,-1.2007,1.072,0.703,0.527
46772244.0,0.0322,0.0913,-1.0605,-3.811,0.398,0.71
46785244.0,-0.0083,0.0156,-1.0386,-1.858,-0.09,0.832
46798244.0,0.0078,-0.0288,-1.022,0.462,0.154,0.527
46811244.0,0.0112,-0.0059,-1.0757,0.889,-0.029,0.649
46824244.0,0.0029,0.0088,-1.0332,-0.82,-0.029,0.527
46837244.0,0.0049,0.0083,-1.0371,-0.027,-0.273,0.405
46850244.0,0.0239,0.0039,-1.0527,-0.21,-0.09,0.588
46863244.0,0.0054,0.0073,-1.0571,0.095,-0.151,0.771
46876244.0,0.0186,0.0005,-1.0728,-0.21,0.032,0.649
46889244.0,0.0132,0.002,-1.0781,-0.088,0.032,0.832
46902244.0,0.0132,-0.0088,-1.0752,0.095,0.215,0.649
46915244.0,0.0103,0.0059,-1.0708,-0.027,0.032,0.832
46928244.0,0.0132,0.0039,-1.0669,0.034,-0.151,0.832
46941244.0,0.0122,0.0029,-1.0562,-0.21,-0.212,0.527
46954244.0,0.0132,0.001,-1.062,-0.027,0.032,0.771
46967244.0,0.0166,-0.0005,-1.0649,-0.027,-0.151,0.527
46980244.0,0.0132,0.0015,-1.0679,0.095,-0.029,0.527
46993244.0,0.0122,-0.002,-1.0591,0.095,0.032,0.344
47006244.0,0.0127,0.002,-1.062,-0.088,-0.151,0.588
47019244.0,0.0132,0.0083,-1.0684,-0.149,-0.029,0.71
47032244.0,0.0156,0.0005,-1.0615,-0.149,-0.09,0.405
47045244.0,0.0142,0.0015,-1.0605,0.034,-0.09,0.649
47058244.0,0.0112,-0.0005,-1.064,0.034,-0.09,0.466
47071244.0,0.0132,0.0024,-1.061,0.034,-0.212,0.588
47084244.0,0.0151,0.0049,-1.0654,0.156,-0.029,0.71
47097244.0,0.0142,0.001,-1.0635,-0.149,0.032,0.71
47110244.0,0.0122,0.001,-1.0605,0.095,-0.151,0.71
47123244.0,0.0122,0.0039,-1.064,-0.21,0.032,0.649
47136244.0,0.0122,0.0024,-1.0674,0.095,0.032,0.893
47149244.0,0.0093,0.001,-1.0664,-0.149,0.032,0.771
47162244.0,0.0059,0.0015,-1.0615,0.034,-0.029,0.832
47175244.0,0.0127,0.0015,-1.0562,0.034,0.093,0.893
47188244.0,0.0122,0.0005,-1.0605,0.095,-0.09,0.649
47201244.0,0.0132,0.0039,-1.0669,-0.088,-0.09,0.71
47214244.0,0.0122,0.0005,-1.0601,0.156,0.154,0.771
47227244.0,0.0107,-0.0034,-1.0635,-0.149,0.093,0.405
47240244.0,0.0146,0.0,-1.0615,-0.088,-0.029,0.893
47253244.0,0.0142,0.0015,-1.0645,-0.088,-0.029,0.954
47266244.0,0.0146,0.0044,-1.0615,0.156,-0.09,0.832
47279244.0,0.0132,0.0039,-1.0674,0.156,-0.029,0.466
47292244.0,0.0137,-0.001,-1.0635,0.034,-0.09,0.832
47305244.0,0.0098,0.0024,-1.0625,0.034,-0.151,0.649
47318244.0,0.0132,0.001,-1.0547,-0.271,-0.212,0.649
47331244.0,0.0142,0.0059,-1.0654,-0.149,0.215,0.649
47344244.0,0.0146,-0.0005,-1.0615,-0.149,0.154,0.527
47357244.0,0.0127,0.0015,-1.0615,0.034,-0.151,0.832
47370244.0,0.0098,-0.0015,-1.0659,-0.027,-0.273,0.588
47383244.0,0.0112,0.0024,-1.063,0.034,-0.09,0.588
47396244.0,0.0122,0.0034,-1.0625,-0.149,-0.212,0.649
47409244.0,0.0151,0.001,-1.0591,-0.149,0.093,0.649
47422244.0,0.0112,0.001,-1.0605,-0.149,-0.029,0.649
47435244.0,0.0107,0.0029,-1.0645,-0.027,0.032,0.588
47448244.0,0.0103,0.0015,-1.0635,0.095,-0.151,0.71
47461244.0,0.0127,0.0049,-1.0552,-0.088,-0.09,0.71
47474244.0,0.0117,0.0049,-1.0591,-0.027,-0.09,0.71
47487244.0,0.0127,0.002,-1.0625,0.156,0.276,0.466
47500244.0,0.0151,0.002,-1.0586,-0.027,-0.029,0.771
47513244.0,0.0137,-0.0015,-1.0688,0.095,-0.029,0.71
47526244.0,0.0156,0.0005,-1.0674,-0.088,-0.029,0.527
47539244.0,-0.1162,0.2666,-0.313,-13.454,-11.015,-0.633
47552244.0,0.0122,0.0054,0.0576,-25.295,-30.364,-4.783
47565244.0,-0.3047,-0.0596,0.1562,-8.083,-14.616,-10.276
47578244.0,-0.2246,-0.3315,-1.2314,45.872,-8.269,0.283
47591244.0,-0.1724,0.0059,-0.5601,-12.722,-6.621,-0.144
47604244.0,-0.2114,0.0991,-0.332,-12.905,-19.194,0.405
47617244.0,0.0063,-0.0796,-1.0796,0.889,1.375,0.588
47630244.0,0.0239,-0.019,-1.0513,1.194,0.032,0.71
47643244.0,-0.0151,0.0601,-1.0381,-1.552,-0.029,0.527
47656244.0,0.0054,0.0356,-0.9922,-1.919,-0.639,0.405
47669244.0,0.0166,0.0083,-1.0576,0.462,0.032,0.466
47682244.0,0.0112,-0.0063,-1.0454,0.034,-0.334,0.771
47695244.0,-0.0029,-0.0024,-1.0723,-0.21,-0.212,0.771
47708244.0,0.0107,0.0044,-1.0508,-0.515,-0.334,0.405
47721244.0,0.0195,-0.0005,-1.0571,-0.088,-0.09,0.283
47734244.0,0.0166,0.002,-1.0596,-0.088,0.032,0.71
47747244.0,0.0068,0.0068,-1.0635,-0.393,-0.212,0.649
47760244.0,0.0195,0.0,-1.061,-0.088,-0.029,0.832
47773244.0,0.0171,-0.0029,-1.0713,0.218,0.093,0.771
47786244.0,0.0166,-0.0063,-1.0713,-0.393,-0.09,0.588
47799244.0,0.0146,0.0059,-1.0718,0.034,-0.212,0.527
47812244.0,0.02,-0.0005,-1.0649,-0.027,0.032,0.771
47825244.0,0.0161,-0.0024,-1.0615,0.218,0.093,0.527
47838244.0,0.0098,-0.0005,-1.0601,-0.088,0.154,0.771
47851244.0,0.0186,0.0034,-1.0654,0.095,0.093,0.71
47864244.0,0.0171,0.002,-1.0684,-0.21,-0.151,0.649
47877244.0,0.0137,-0.001,-1.0669,-0.088,-0.09,0.771
47890244.0,0.0132,0.0029,-1.0664,-0.271,-0.334,0.832
47903244.0,0.0166,0.0044,-1.0625,-0.149,-0.09,0.588
47916244.0,0.0161,-0.0024,-1.0649,0.034,-0.09,0.466
47929244.0,0.0146,-0.001,-1.0659,-0.21,0.154,0.771
47942244.0,0.0156,0.002,-1.0669,-0.332,-0.09,0.649
47955244.0,0.0171,0.0015,-1.0605,-0.088,-0.09,0.771
47968244.0,0.0181,0.0015,-1.0703,-0.149,0.032,0.466
47981244.0,0.0103,0.0015,-1.0615,0.034,0.032,0.832
47994244.0,0.0186,0.0049,-1.0664,-0.027,-0.09,0.649
48007244.0,0.0137,0.0024,-1.0571,-0.271,-0.09,0.771
48020244.0,0.0117,-0.0005,-1.0625,-0.088,0.093,0.588
48033244.0,0.0146,0.0049,-1.063,0.034,-0.029,0.588
48046244.0,0.0151,-0.001,-1.061,-0.027,-0.151,0.527
48059244.0,0.0132,0.0,-1.0659,0.034,-0.151,0.71
48072244.0,0.0103,-0.0015,-1.0635,-0.088,0.032,0.649
48085244.0,0.0142,0.0015,-1.0649,-0.21,-0.273,0.527
48098244.0,0.0181,0.001,-1.0625,-0.088,0.032,0.588
48111244.0,0.0127,-0.0015,-1.0698,0.034,0.154,0.527
48124244.0,0.0176,0.0024,-1.064,-0.027,0.093,0.527
48137244.0,0.0176,0.0015,-1.0679,0.095,0.093,0.649
48150244.0,0.0151,0.001,-1.0576,-0.088,-0.09,0.771
48163244.0,0.0156,0.002,-1.0669,-0.027,0.093,0.588
48176244.0,0.0146,0.0029,-1.0654,-0.088,-0.09,0.71
48189244.0,0.0132,0.001,-1.062,-0.21,-0.09,0.71
48202244.0,0.0176,0.0029,-1.0547,0.095,-0.029,0.71
48215244.0,0.0166,0.001,-1.0581,0.034,0.093,0.649
48228244.0,0.0142,0.0,-1.0625,-0.271,-0.273,0.954
48241244.0,0.0156,0.002,-1.062,0.156,-0.09,0.771
48254244.0,0.0181,0.0034,-1.0601,-0.088,-0.212,0.649
48267244.0,0.0156,0.0024,-1.064,0.095,0.154,0.771
48280244.0,0.0137,-0.0005,-1.064,0.034,0.093,0.71
48293244.0,0.0176,0.0063,-1.0635,-0.088,0.154,0.832
48306244.0,0.0137,0.002,-1.0615,-0.088,-0.029,0.771
48319244.0,0.0132,0.0029,-1.0625,0.034,0.032,0.71
48332244.0,0.0166,0.0034,-1.0615,-0.027,-0.09,0.71
48345244.0,0.0166,0.0029,-1.0581,-0.149,-0.09,0.649
48358244.0,0.0137,0.0034,-1.0591,-0.149,-0.029,0.588
48371244.0,0.0181,0.0034,-1.063,-0.149,-0.151,0.771
48384244.0,0.0137,0.0029,-1.0586,0.095,0.032,0.71
48397244.0,0.0132,-0.0024,-1.0537,0.034,-0.151,0.649
48410244.0,0.0146,0.0005,-1.0581,-0.149,-0.09,0.771
48423244.0,0.0146,-0.001,-1.062,-0.027,0.032,0.71
48436244.0,0.0156,0.0015,-1.0713,-0.21,0.032,0.405
48449244.0,0.0146,-0.001,-1.0649,-0.149,-0.09,0.588
48462244.0,0.0132,0.001,-1.0649,-0.332,-0.334,0.649
48475244.0,0.0127,-0.0005,-1.0674,-0.149,-0.029,0.527
48488244.0,0.0166,0.0049,-1.0596,-0.027,-0.151,0.832
48501244.0,0.0151,0.0015,-1.0591,0.034,-0.029,0.771
48514244.0,0.0186,0.002,-1.0635,-0.027,0.154,0.649
48527244.0,0.0161,0.0,-1.0601,0.034,-0.09,0.527
48540244.0,0.0161,0.0029,-1.0571,-0.088,-0.09,0.771
48553244.0,0.0103,0.002,-1.0649,-0.027,0.032,0.649
48566244.0,0.0142,-0.001,-1.062,-0.027,0.276,0.771
48579244.0,0.0171,0.0024,-1.0688,-0.088,-0.029,0.771
48592244.0,0.0137,0.0005,-1.0649,-0.21,0.032,0.527
48605244.0,0.0171,0.0054,-1.0635,-0.027,-0.09,0.649
48618244.0,0.0156,0.0044,-1.0645,-0.149,0.032,0.832
48631244.0,0.0083,-0.0005,-1.0596,0.156,-0.029,0.527
48644244.0,0.0146,0.0039,-1.0571,0.034,-0.029,0.71
48657244.0,0.0146,0.0073,-1.0635,-0.149,0.032,0.771
48670244.0,0.0171,0.002,-1.0601,-0.088,-0.273,0.832
48683244.0,0.0156,0.001,-1.063,-0.027,0.032,0.649
48696244.0,0.0151,0.002,-1.064,-0.332,-0.273,0.71
48709244.0,0.0156,-0.0029,-1.0635,-0.088,-0.029,0.649
48722244.0,0.0156,0.0015,-1.0586,-0.088,0.093,0.649
48735244.0,0.0137,0.0024,-1.0649,-0.21,-0.09,0.649
48748244.0,0.0083,-0.0015,-1.0571,-0.393,0.093,0.649
48761244.0,0.02,0.001,-1.0566,-0.271,-0.09,0.771
48774244.0,0.0186,0.0015,-1.063,0.095,-0.09,0.588
48787244.0,0.0151,0.0039,-1.064,-0.21,-0.151,0.649
48800244.0,0.0176,0.0029,-1.0586,0.034,-0.029,0.71
48813244.0,0.0215,0.0317,-1.064,-0.881,1.436,0.588
48826244.0,-0.0991,-0.1357,-0.7144,-6.191,-5.217,-1.304
48839244.0,-0.0835,0.1006,-0.229,-8.388,-20.72,-0.449
48852244.0,-0.0059,-0.0024,-1.1929,7.176,-1.189,0.222
48865244.0,0.019,0.0874,-1.1245,-2.102,0.581,0.893
48878244.0,-0.0356,0.0933,-0.9438,-6.008,-1.738,0.588
48891244.0,-0.0078,-0.0151,-0.9487,-1.308,-0.884,0.649
48904244.0,0.021,-0.0396,-1.0386,2.11,-0.09,0.771
48917244.0,0.0107,0.0283,-1.0557,0.645,0.032,0.588
48930244.0,0.02,0.0249,-1.0474,-1.003,-0.334,0.649
48943244.0,0.0254,-0.0044,-1.0679,0.156,-0.09,0.649
48956244.0,0.0088,-0.0195,-1.0581,0.034,-0.212,0.344
48969244.0,0.0132,-0.0068,-1.0825,0.034,-0.029,0.771
48982244.0,0.0156,0.0088,-1.0625,-0.088,0.093,0.527
48995244.0,0.0171,-0.001,-1.0684,-0.027,-0.09,0.71
49008244.0,0.0215,-0.0083,-1.0708,-0.149,-0.029,0.771
49021244.0,0.0156,0.0059,-1.064,0.34,-0.09,0.771
49034244.0,0.0225,0.0015,-1.0698,0.156,0.093,0.71
49047244.0,0.0112,-0.0015,-1.0664,0.156,0.154,0.588
49060244.0,0.0132,-0.0044,-1.064,0.156,0.154,0.588
49073244.0,0.0146,0.0024,-1.0571,-0.088,-0.09,0.71
49086244.0,0.0146,0.001,-1.0684,-0.149,0.032,0.588
49099244.0,0.0146,-0.001,-1.0596,-0.149,0.032,0.771
49112244.0,0.0151,0.0044,-1.0698,-0.088,0.093,0.71
49125244.0,0.0142,-0.0015,-1.0586,-0.21,0.032,0.893
49138244.0,0.0176,-0.0024,-1.0552,-0.027,-0.151,0.649
49151244.0,0.0117,-0.0005,-1.0669,0.095,0.154,0.588
49164244.0,0.0156,0.0024,-1.0601,0.218,-0.09,0.893
49177244.0,0.0146,0.0078,-1.062,-0.21,-0.029,0.832
49190244.0,0.0161,-0.0024,-1.061,0.156,0.276,0.893
49203244.0,0.0151,0.0,-1.063,-0.088,0.032,0.893
