t,ax,ay,az,gx,gy,gz
903771245,1.2974,-0.4702,0.0273,-115.705,-613.886,-158.020
903784245,1.0679,-0.3540,-0.3916,-147.870,-527.155,-171.143
903797245,0.3301,-0.3628,0.4814,-162.702,-374.079,-143.433
903810245,0.1738,-0.4761,-0.3916,-50.947,-130.060,-98.206
903823245,0.2373,-0.2700,0.2246,-10.602,22.161,-48.645
903836245,0.3340,-0.3213,0.6138,-23.359,20.635,-32.654
903849245,0.3569,-0.2754,0.7275,-53.632,-60.602,-31.739
903862245,0.2778,-0.3867,0.6831,-75.239,-139.094,-29.602
903875245,0.3032,-0.1768,0.7607,-69.623,-189.203,-5.615
903888245,0.3018,-0.2964,0.7368,-45.881,-194.391,29.968
903901245,0.4214,-0.3379,0.6255,-4.377,-167.353,58.471
903914245,0.5122,-0.3809,0.4297,21.319,-110.468,55.420
903927245,0.6865,-0.4575,0.4351,19.000,-64.265,26.306
903940245,0.5991,-0.4497,0.6084,-0.043,-51.874,4.272
903953245,0.4800,-0.4526,0.6807,-20.063,-70.673,3.113
903966245,0.4487,-0.4785,0.6992,-21.589,-87.885,18.493
903979245,0.4736,-0.4707,0.6733,-22.932,-94.172,26.794
903992245,0.5161,-0.4438,0.6689,-30.622,-90.876,29.419
904005245,0.5020,-0.4878,0.7285,-39.045,-81.171,21.301
904018245,0.4873,-0.4360,0.7607,-38.618,-60.724,17.761
904031245,0.5044,-0.5010,0.7480,-34.162,-31.306,7.873
904044245,0.5073,-0.4438,0.8228,-27.631,-6.037,5.249
904057245,0.4258,-0.4336,0.8320,-14.936,10.504,-7.630
904070245,0.4136,-0.4209,0.7998,-3.889,32.842,-8.545
904083245,0.3970,-0.4219,0.7603,6.243,61.041,-5.860
904096245,0.4336,-0.3984,0.6919,22.234,92.413,-5.738
904109245,0.5820,-0.3789,0.5908,30.413,131.109,2.441
904122245,0.5195,-0.5137,0.5146,45.123,188.116,-2.991
904135245,0.6504,-0.5327,0.2280,62.335,279.608,-13.550
904148245,0.6992,-0.5811,0.0942,68.438,410.162,-31.128
904161245,0.6895,-0.5322,0.1323,74.297,532.110,-38.758
904174245,0.7334,-0.4585,0.2261,74.542,635.076,-26.612
904187245,0.8271,-0.3989,0.3335,79.547,721.075,-2.747
904200245,1.1538,-0.2656,0.3291,65.875,792.181,-36.133
904213245,1.5645,-0.3682,0.1777,28.338,820.562,-118.164
904226245,1.7285,-0.5171,-0.1025,8.135,802.313,-177.429
904239245,1.6523,-0.6025,0.0029,95.538,750.799,-160.279
904252245,1.4268,-0.6772,-0.2158,121.234,703.192,-136.902
904265245,1.2847,-0.6890,-0.4478,139.300,693.487,-129.639
904278245,1.1675,-0.6665,-0.6753,115.069,731.634,-137.573
904291245,1.1206,-0.7100,-0.8765,111.285,797.491,-140.503
904304245,1.0005,-0.7578,-0.9287,119.158,857.244,-164.368
904317245,0.8740,-0.7148,-0.8970,139.666,848.760,-186.280
904330245,0.8374,-0.3281,-0.7466,105.975,816.595,-156.067
904343245,0.2109,-0.4390,-0.5654,20.587,717.596,-107.849
904356245,0.1548,-0.6543,-0.8174,-39.533,673.834,-93.445
904369245,0.0879,-0.4961,-0.7603,-80.915,664.739,-109.680
904382245,0.1270,-0.4395,-0.6357,-89.521,653.875,-113.892
904395245,-0.0288,-0.5054,-0.5474,-103.864,662.542,-135.254
904408245,-0.1665,-0.4331,-0.2793,-111.677,671.514,-149.414
904421245,-0.3315,-0.4009,0.0508,-93.610,642.401,-155.152
904434245,-0.5420,-0.4214,0.3262,-70.173,568.975,-156.372
904447245,-0.7437,-0.3608,0.5381,-46.857,461.553,-143.433
904460245,-0.8770,-0.2949,0.6016,-25.007,342.169,-122.254
904473245,-1.0054,-0.1973,0.4946,-0.593,237.859,-96.375
904486245,-1.1357,-0.1812,0.3545,5.084,154.363,-68.177
904499245,-1.1372,-0.1558,0.2715,-9.077,88.812,-33.753
904512245,-1.0840,-0.2100,0.2124,-34.345,53.411,-0.916
904525245,-0.9888,-0.2456,0.2271,-43.683,35.650,11.902
904538245,-0.8970,-0.2822,0.2656,-40.937,28.326,9.826
904551245,-0.8545,-0.3120,0.3696,-37.214,13.494,6.653
904564245,-0.8740,-0.3267,0.4487,-38.984,-2.375,6.164
904577245,-0.8853,-0.2983,0.5059,-31.782,-15.986,9.033
904590245,-0.9180,-0.2646,0.5371,-21.650,-37.226,16.052
904603245,-1.0020,-0.1826,0.6289,-6.696,-83.552,30.945
904616245,-1.0850,-0.1475,0.8560,-0.287,-194.880,61.767
904629245,-1.1235,-0.1284,1.1523,-5.231,-384.333,100.219
904642245,-0.7764,-0.1973,1.0024,-1.386,-569.697,138.916
904655245,-0.6631,-0.3472,0.9790,35.601,-770.258,157.348
904668245,-0.3940,-0.2163,0.9121,87.603,-964.716,172.851
904681245,-0.0859,-0.2095,0.8267,104.998,-1205.500,196.960
904694245,0.4897,-0.0137,0.8994,72.527,-1479.426,234.314
904707245,1.2036,-0.0449,1.2524,20.953,-1735.651,278.198
904720245,1.9419,-0.3618,1.0522,-0.959,-1863.581,297.851
904733245,2.5190,-0.3579,0.2935,24.493,-1800.837,305.237
904746245,2.9502,-0.1641,-0.1943,17.108,-1648.859,287.353
904759245,2.9985,-0.4829,-0.5312,-78.535,-1438.715,189.148
904772245,2.6895,-0.6030,-0.5381,-197.370,-1189.875,80.688
904785245,2.0669,-0.2407,-0.6606,-352.827,-818.720,10.681
904798245,1.3716,-0.1245,-0.4243,-423.200,-361.323,14.282
904811245,1.0923,-0.3252,0.2793,-212.812,40.655,-19.470
904824245,1.0308,0.0864,1.0200,-61.750,296.392,-95.886
904837245,1.1768,-0.2017,1.5659,110.980,314.031,-79.041
904850245,1.1182,-0.4331,1.4185,159.014,156.683,-58.350
904863245,1.1699,-0.4380,0.8779,107.318,-23.249,-58.411
904876245,1.0596,-0.4360,0.4883,17.596,-142.756,-64.881
904889245,0.9287,-0.4380,0.2314,-6.208,-152.033,-57.007
904902245,0.7705,-0.4150,0.0098,6.854,-76.227,-47.425
904915245,0.7041,-0.3711,-0.0210,27.850,29.485,-36.927
904928245,0.6582,-0.3813,0.1172,34.686,98.211,-23.743
904941245,0.5879,-0.3237,0.2529,34.991,126.837,-0.427
904954245,0.6680,-0.3149,0.3335,39.324,126.714,15.747
904967245,0.7944,-0.3379,0.3228,40.606,109.808,3.418
904980245,0.8081,-0.3037,0.2739,31.756,92.718,-14.588
904993245,0.7539,-0.3223,0.1802,29.315,108.526,-18.067
905006245,0.7676,-0.2837,0.0718,35.113,159.551,-12.818
905019245,0.8608,-0.3618,-0.0010,45.489,242.925,-4.822
905032245,0.9668,-0.3892,-0.2217,60.198,365.545,-2.625
905045245,1.1030,-0.4243,-0.2935,75.640,527.838,-7.691
905058245,1.1978,-0.4375,-0.2690,113.421,673.651,-14.954
905071245,1.3560,-0.5029,-0.2622,144.671,774.725,-29.969
905084245,1.5352,-0.5586,-0.4648,137.225,845.953,-59.754
905097245,1.7217,-0.6626,-0.8164,102.679,916.570,-102.356
905110245,1.7573,-0.5527,-0.9858,39.507,990.240,-173.828
905123245,1.1260,-0.3306,-0.9063,-35.688,938.848,-219.483
905136245,1.0259,-0.2041,-0.7236,-63.276,1009.039,-251.526
905149245,0.5205,-0.1729,-0.4219,-7.978,1013.494,-249.268
905162245,0.2637,-0.4062,-0.2314,74.481,970.220,-203.064
905175245,0.1436,-0.5498,-0.2568,134.051,916.631,-152.466
905188245,-0.0337,-0.2285,-0.2529,16.497,864.141,-135.376
905201245,-0.3594,-0.3975,-0.2588,-73.591,781.866,-133.728
905214245,-0.5645,-0.2231,0.0186,-82.929,658.392,-113.587
905227245,-0.7363,-0.2798,0.1357,-85.676,527.654,-85.510
905240245,-0.9404,-0.2471,0.4355,-89.521,373.174,-57.495
905253245,-1.0068,-0.3281,0.5044,-76.154,214.971,-26.551
905266245,-0.9648,-0.3765,0.3521,-57.050,102.178,-13.123
905279245,-0.9390,-0.3970,0.2686,-40.815,44.866,-14.771
905292245,-0.9229,-0.3560,0.1689,-22.932,23.077,-20.203
905305245,-0.9082,-0.3574,-0.0269,-5.536,47.552,-30.518
905318245,-0.9897,-0.2808,-0.0845,13.934,86.797,-41.077
905331245,-1.0811,-0.2373,-0.0518,14.117,103.216,-38.574
905344245,-1.1221,-0.2280,-0.0103,6.793,96.502,-29.969
905357245,-1.1133,-0.2139,0.0098,-4.011,82.708,-15.625
905370245,-1.0986,-0.2261,0.0815,-9.138,70.928,-4.334
905383245,-1.0376,-0.2241,0.1646,-4.011,53.350,2.990
905396245,-1.0059,-0.2314,0.2495,-3.828,24.236,10.742
905409245,-0.9434,-0.2798,0.2959,1.849,-10.859,9.582
905422245,-1.0449,-0.2402,0.5063,23.089,-96.979,17.944
905435245,-1.1899,-0.2065,0.8301,49.578,-273.981,46.142
905448245,-1.0664,-0.2100,0.8159,63.128,-500.666,89.172
905461245,-0.8066,-0.2368,0.5444,69.048,-698.603,113.342
905474245,-0.5659,-0.2363,0.6240,102.618,-940.058,129.028
905487245,-0.0742,-0.1440,0.7012,118.060,-1251.459,163.574
905500245,0.5664,-0.0752,0.7417,90.472,-1582.392,198.425
905513245,1.4570,-0.2134,0.9980,6.793,-1909.540,205.627
905526245,2.5366,-0.3613,0.8965,-53.571,-1996.638,228.088
905539245,3.5024,-0.3452,0.2114,-37.763,-1996.638,247.986
905552245,3.9976,-0.2407,-1.0112,65.264,-1827.082,221.130
905565245,3.3394,-0.3828,-1.3062,8.624,-1350.764,61.950
905578245,1.8521,-0.7461,-2.1147,-230.939,-602.778,-70.191
905591245,2.7354,0.5698,-2.9619,-287.275,382.086,-48.218
905604245,1.4507,-0.4336,0.2529,-44.538,729.131,-33.264
905617245,1.8770,-0.3735,1.4224,88.091,627.447,-38.208
905630245,1.3525,-0.3887,1.6021,86.199,198.919,-51.880
905643245,1.0410,-0.2144,1.1294,27.850,-250.361,-59.998
905656245,1.0586,-0.3032,0.2993,-11.091,-440.302,-46.326
905669245,1.0430,-0.4214,-0.6289,3.741,-335.016,-15.991
905682245,0.9956,-0.4751,-1.0781,21.136,-64.814,-11.109
905695245,0.9600,-0.4707,-0.9092,15.276,165.838,-26.673
905708245,0.8838,-0.4204,-0.3594,0.323,260.381,-25.696
905721245,0.8574,-0.2993,0.0698,1.910,234.075,-14.405
905734245,0.7949,-0.2710,0.2627,-7.184,167.974,-4.883
905747245,0.8125,-0.2187,0.2168,-0.532,115.484,-3.784
905760245,0.8564,-0.2441,-0.0220,12.347,141.729,-2.075
905773245,0.9727,-0.2603,-0.2314,37.066,242.864,-1.221
905786245,1.0620,-0.1982,-0.4009,62.579,382.269,2.502
905799245,1.2017,-0.2729,-0.4771,64.654,537.176,-0.244
905812245,1.3423,-0.3706,-0.4307,75.823,665.533,1.892
905825245,1.6392,-0.4888,-0.5708,81.255,746.893,-32.776
905838245,1.7139,-0.4517,-0.7021,66.973,799.444,-92.407
905851245,1.4648,-0.4424,-0.8066,50.494,833.441,-134.339
905864245,1.0527,-0.3696,-0.7974,57.574,852.606,-151.367
905877245,0.7109,-0.3071,-0.8164,75.091,878.790,-139.588
905890245,0.4282,-0.3110,-0.7451,79.302,921.636,-117.493
905903245,0.2422,-0.3257,-0.6138,63.494,975.103,-96.192
905916245,0.0562,-0.2959,-0.6338,46.221,1024.175,-81.604
905929245,-0.0830,-0.2769,-0.5068,33.221,1038.214,-75.012
905942245,-0.0698,-0.3032,-0.3901,19.610,1033.453,-73.792
905955245,-0.1636,-0.3384,-0.1318,15.154,980.047,-67.871
905968245,-0.3066,-0.3369,0.0669,4.046,865.057,-65.430
905981245,-0.5625,-0.3179,0.3726,-17.866,668.585,-55.908
905994245,-0.8188,-0.2056,0.5884,-48.627,416.693,-42.603
906007245,-0.9771,-0.1621,0.6284,-76.093,208.563,-24.597
906020245,-0.9761,-0.1567,0.4458,-91.352,47.430,-11.170
906033245,-0.8931,-0.2417,0.3516,-99.409,0.128,-21.240
906046245,-0.8652,-0.1899,0.2183,-79.633,28.997,-47.058
906059245,-0.9565,-0.0996,0.1255,-42.646,121.221,-70.923
906072245,-1.1138,-0.1040,0.2432,-11.274,215.704,-74.219
906085245,-1.1680,-0.0635,0.3525,6.976,259.710,-60.120
906098245,-1.1372,-0.0508,0.4390,20.281,250.677,-41.138
906111245,-1.0586,-0.0537,0.4180,8.746,207.403,-28.076
906124245,-0.9912,-0.0508,0.4937,-23.969,136.724,-16.358
906137245,-0.8662,-0.1216,0.4849,-53.022,78.069,-10.498
906150245,-0.6606,-0.1558,0.3901,-70.112,69.586,-24.353
906163245,-0.6079,-0.0806,0.3770,-68.036,96.075,-46.814
906176245,-0.6406,-0.0645,0.5488,-47.651,160.955,-64.759
906189245,-0.6650,0.0117,0.5596,-46.369,183.660,-76.905
906202245,-0.7559,0.0176,0.6211,-32.148,187.017,-68.299
906215245,-0.7998,0.0518,0.7114,-33.124,160.894,-53.345
906228245,-0.7905,0.0479,0.7559,-49.970,120.062,-42.176
906241245,-0.7417,0.0605,0.7568,-58.454,78.680,-31.739
906254245,-0.6587,0.0430,0.6997,-51.679,59.332,-25.879
906267245,-0.6108,0.0381,0.6802,-44.294,57.195,-29.114
906280245,-0.6094,0.0601,0.7354,-41.242,55.792,-37.659
906293245,-0.6792,0.0659,0.8701,-30.134,37.786,-45.105
906306245,-0.7930,0.1509,0.9146,-16.767,3.179,-42.847
906319245,-0.9292,0.1953,0.9526,-11.274,-30.390,-29.846
906332245,-1.0322,0.2373,1.0464,-5.048,-79.951,-3.418
906345245,-1.0454,0.1807,1.1294,9.234,-163.325,27.405
906358245,-1.0562,0.1992,1.2856,19.488,-299.128,60.852
906371245,-0.9800,0.1924,1.3296,28.521,-475.458,95.398
906384245,-0.7910,0.0967,1.2295,36.883,-650.324,125.732
906397245,-0.6143,-0.0112,1.1162,46.710,-794.184,139.953
906410245,-0.4609,0.0449,1.0513,62.090,-951.899,149.414
906423245,-0.2056,0.0381,0.9053,65.508,-1128.412,157.043
906436245,0.0527,0.0586,0.7622,36.456,-1287.836,154.602
906449245,0.0396,-0.1021,0.8599,50.067,-1371.210,145.447
906462245,-0.1777,-1.1948,-2.9517,94.134,-1329.951,77.820
906475245,0.2954,0.2300,0.7759,154.681,-1071.589,99.243
906488245,1.3081,-0.2344,-0.7544,26.751,-1713.434,100.708
906501245,2.2090,-0.0723,-0.8711,-193.036,-1721.674,-22.827
906514245,2.2471,-0.0352,-0.7129,-205.244,-1466.730,1.098
906527245,1.8135,0.0771,-0.4517,-134.321,-1133.539,78.552
906540245,1.7695,-0.2881,-1.7563,-52.106,-408.808,98.449
906553245,1.7803,-0.1016,-1.8335,36.273,459.295,16.296
906566245,1.6973,-0.1787,-0.4961,87.237,784.857,-23.377
906579245,1.0166,0.1987,0.4312,12.225,605.291,52.978
906592245,0.4863,-0.0293,0.9414,-69.013,138.250,100.342
906605245,0.6660,0.0386,0.8262,-86.530,-360.346,79.406
906618245,1.3721,-0.1279,-0.0059,-22.016,-586.176,51.330
906631245,1.8389,-0.3545,-0.8950,47.930,-525.385,26.123
906644245,1.8232,-0.1729,-1.2515,27.422,-328.303,-32.410
906657245,1.6377,-0.1797,-1.3203,-67.182,-78.913,-65.552
906670245,1.2227,-0.1709,-0.7705,-52.167,99.920,-62.989
906683245,1.0156,-0.1016,-0.3975,-20.185,131.841,-52.002
906696245,0.8564,-0.0898,-0.2432,-29.157,82.586,-43.457
906709245,0.8145,-0.1475,-0.1831,-27.082,-11.469,-22.766
906722245,0.8638,-0.1514,-0.2642,-21.528,-86.420,-11.719
906735245,0.9487,-0.1929,-0.3921,-19.941,-100.031,-14.221
906748245,1.0176,-0.1978,-0.4976,-21.039,-59.504,-19.226
906761245,1.0391,-0.2100,-0.5132,-14.203,-0.117,-20.264
906774245,1.0317,-0.1895,-0.4775,-8.893,50.970,-20.386
906787245,1.0259,-0.1802,-0.4517,-8.893,94.427,-18.677
906800245,1.0532,-0.2163,-0.4297,-3.766,142.950,-17.151
906813245,1.0571,-0.2222,-0.4082,3.253,194.280,-20.081
906826245,1.0947,-0.2163,-0.5581,14.117,258.489,-23.377
906839245,1.1401,-0.2354,-0.7026,27.300,360.723,-25.757
906852245,1.1597,-0.1855,-0.9146,42.315,504.888,-27.283
906865245,1.2139,-0.1763,-1.0449,51.165,677.984,-18.921
906878245,1.3730,-0.2612,-1.1104,50.067,870.245,-21.424
906891245,1.5146,-0.3062,-1.1387,65.264,1050.482,-38.147
906904245,1.5449,-0.3555,-1.1724,85.711,1217.596,-77.454
906917245,1.5156,-0.1792,-1.0581,78.387,1367.620,-126.709
906930245,1.1030,-0.0234,-0.6440,34.014,1451.238,-143.189
906943245,0.6748,0.1436,-0.2388,-59.308,1469.366,-123.352
906956245,0.5493,0.0713,0.0063,-122.785,1468.206,-101.807
906969245,0.4780,0.0205,0.3525,-140.851,1438.726,-96.619
906982245,0.3003,-0.0811,0.7246,-117.658,1311.407,-92.652
906995245,-0.3530,0.1206,1.3477,-128.461,1008.611,-53.040
907008245,-1.1343,0.0688,1.9741,-152.143,525.335,8.423
907021245,-1.3809,0.1318,2.2148,-137.372,4.827,66.101
907034245,-1.0381,0.1382,1.7925,-107.526,-344.660,101.501
907047245,-0.6372,-0.0620,1.0767,-95.563,-416.987,109.985
907060245,-0.5010,-0.1870,0.6377,-52.717,-287.043,92.407
907073245,-0.3633,-0.2046,0.1875,30.901,-57.917,45.959
907086245,-0.4434,-0.1694,0.0469,95.172,156.439,-22.888
907099245,-0.7534,-0.1025,0.3022,102.374,237.188,-51.880
907112245,-1.0576,0.0503,0.4785,59.649,192.938,-39.490
907125245,-1.2461,0.1714,0.5859,9.722,80.145,-1.587
907138245,-1.2393,0.1855,0.6377,-29.157,-32.892,55.237
907151245,-1.0747,0.0947,0.6450,-46.552,-102.839,101.257
907164245,-0.7793,-0.0049,0.6104,-46.186,-118.647,118.042
907177245,-0.6431,-0.1235,0.7607,-17.682,-123.835,101.440
907190245,-0.6885,-0.1328,1.0859,34.930,-203.547,89.111
907203245,-0.8032,-0.1807,1.1948,79.363,-360.346,86.426
907216245,-0.8682,-0.1416,1.2388,118.365,-576.105,108.520
907229245,-0.8232,-0.0786,1.3501,171.404,-861.445,143.677
907242245,-0.3936,0.0942,1.2778,208.270,-1207.880,185.974
907255245,0.4453,0.1621,1.1230,194.720,-1551.569,203.491
907268245,1.1626,0.2378,1.1279,131.793,-1863.642,205.749
907281245,1.9521,-0.1431,1.2817,91.570,-1996.638,207.885
907294245,2.6943,-0.1577,0.4448,102.740,-1996.638,204.895
907307245,3.4277,-0.2266,-0.2930,130.389,-1957.697,152.038
907320245,3.6577,-0.2490,-1.5356,91.448,-1703.974,26.184
907333245,3.2271,-0.1831,-2.9546,-226.667,-1008.417,-85.938
907346245,2.2319,0.3271,-2.4585,-374.189,-25.995,-71.961
907359245,1.5220,-0.1265,-0.3618,-213.911,680.792,-59.448
907372245,1.8325,-0.4243,0.8091,7.464,855.596,-109.314
907385245,1.1455,-0.2114,1.0889,13.140,565.313,-87.219
907398245,0.3442,-0.3193,1.2085,-58.332,-16.840,-52.368
907411245,0.8057,-0.2285,0.2754,-24.335,-412.043,-20.447
907424245,1.1748,-0.4414,-0.5381,59.588,-448.115,-11.780
907437245,1.2930,-0.4194,-1.2256,100.787,-239.130,-24.231
907450245,1.2114,-0.3735,-1.4663,44.207,61.407,-50.232
907463245,0.9702,-0.4370,-0.9863,5.023,287.176,-45.716
907476245,0.8062,-0.4194,-0.4673,15.643,352.667,-34.180
907489245,0.7534,-0.3770,-0.3184,2.337,344.000,-23.377
907502245,0.7520,-0.3784,-0.3369,41.461,328.924,-11.780
907515245,0.8193,-0.3604,-0.6001,97.247,377.447,-15.808
907528245,0.8799,-0.2461,-0.9482,115.862,498.724,-19.043
907541245,0.9697,-0.2456,-1.0547,80.767,651.739,-17.884
907554245,1.1592,-0.2886,-1.0679,40.728,819.586,-32.227
907567245,1.3506,-0.3901,-0.9805,26.080,995.306,-73.426
907580245,1.4712,-0.3970,-0.9478,32.122,1156.317,-149.414
907593245,1.3945,-0.3584,-0.8804,38.348,1282.964,-224.915
907606245,1.0093,-0.1235,-0.5161,24.615,1348.211,-263.550
907619245,0.6694,0.0396,-0.1523,-17.438,1381.109,-272.095
907632245,0.3867,0.0527,0.3286,-64.374,1398.504,-272.766
907645245,0.0601,0.0464,0.8770,-74.262,1359.991,-257.324
907658245,-0.2583,-0.0522,1.0098,-43.134,1233.648,-200.012
907671245,-0.7944,0.1582,1.3501,-73.408,973.516,-117.554
907684245,-1.2891,0.1650,1.6563,-111.127,572.393,-24.781
907697245,-1.4219,0.2891,1.9019,-126.081,109.564,63.293
907710245,-1.0625,0.2393,1.6982,-111.616,-228.754,116.089
907723245,-0.5566,-0.0352,1.1714,-87.202,-307.673,124.389
907736245,-0.3511,-0.2329,0.6997,-46.003,-181.025,78.369
907749245,-0.2241,-0.2383,0.3418,18.817,21.246,2.807
907762245,-0.4702,-0.0889,0.3110,56.414,188.665,-78.675
907775245,-0.9053,0.0264,0.5640,58.184,242.803,-106.140
907788245,-1.3281,0.1724,0.8618,29.559,167.974,-63.904
907801245,-1.4468,0.2646,0.9858,0.506,37.908,8.972
907814245,-1.2207,0.2007,0.9790,-14.814,-70.002,65.674
907827245,-1.0313,0.1377,1.2036,-5.964,-181.452,95.276
907840245,-0.8696,0.0937,1.3687,23.638,-322.260,113.586
907853245,-0.7427,-0.0088,1.3525,62.151,-463.862,122.925
907866245,-0.5854,-0.0186,1.2480,95.782,-594.111,133.423
907879245,-0.4829,-0.0161,1.2026,154.925,-780.817,159.607
907892245,-0.1782,0.0415,1.0615,202.471,-1031.550,183.227
907905245,0.2534,0.1792,0.8657,216.815,-1304.255,198.913
907918245,0.8291,0.2070,0.7310,200.274,-1556.391,208.435
907931245,1.4150,0.0566,0.4951,180.865,-1739.802,198.120
907944245,2.0068,-0.0605,0.0439,157.061,-1780.939,162.597
907957245,2.5151,-0.0571,-0.6812,168.047,-1696.833,106.872
907970245,2.7480,-0.1396,-2.0347,202.960,-1497.065,28.686
907983245,1.9004,0.0186,-2.8042,109.454,-1154.719,-73.670
907996245,0.8970,-0.2119,-2.3916,-140.729,-734.797,-94.361
908009245,0.9063,0.2671,-2.1035,-375.837,-134.089,-16.419
908022245,1.1548,0.0693,-0.8208,-281.782,357.122,52.002
908035245,1.2905,-0.0996,-0.0137,-191.816,539.373,21.667
908048245,1.0996,-0.1338,0.4346,-142.255,381.353,3.235
908061245,0.8965,-0.2534,0.5591,-83.600,60.064,18.493
908074245,1.0039,-0.3555,0.2930,5.877,-191.523,18.188
908087245,1.1802,-0.3779,-0.1621,86.688,-264.155,-6.592
908100245,1.2456,-0.3413,-0.6670,136.981,-196.650,-37.598
908113245,1.1729,-0.2568,-1.0757,136.614,-19.587,-60.913
908126245,1.0557,-0.2515,-1.2085,96.087,196.111,-70.435
908139245,0.9194,-0.2603,-1.0806,55.499,374.700,-65.430
908152245,0.8608,-0.3101,-0.9150,43.536,523.016,-60.059
908165245,0.8955,-0.3145,-0.8975,59.405,669.683,-65.552
908178245,0.8818,-0.2827,-0.9980,86.138,833.685,-74.707
908191245,1.0811,-0.2271,-1.1035,101.885,1014.288,-97.351
908204245,1.1558,-0.2559,-1.0039,101.702,1206.976,-130.432
908217245,1.1475,-0.2187,-0.8208,87.908,1388.799,-177.002
908230245,0.8721,-0.1685,-0.4053,69.720,1502.630,-217.469
908243245,0.5044,0.0894,-0.0024,29.498,1549.261,-228.882
908256245,0.3203,0.0591,0.4434,-19.575,1554.388,-226.258
908269245,0.1431,0.0171,0.8848,-46.979,1496.404,-215.821
908282245,-0.2798,0.0796,1.1240,-39.594,1327.276,-186.524
908295245,-1.0938,0.1123,1.6987,-41.852,963.751,-95.276
908308245,-1.6982,0.3408,1.9453,-69.990,410.589,27.405
908321245,-1.5269,0.5391,1.8066,-116.743,-147.761,126.709
908334245,-0.8525,0.3789,1.5474,-132.978,-473.322,167.236
908347245,-0.3726,-0.1182,1.0298,-119.367,-445.185,145.508
908360245,-0.2715,-0.2227,0.6196,-25.678,-209.284,90.759
908373245,-0.1992,-0.1685,0.1621,74.175,99.676,-5.554
908386245,-0.4639,-0.0825,0.3711,108.294,315.618,-96.070
908399245,-0.9238,0.0229,0.7612,97.979,330.450,-113.404
908412245,-1.4292,0.2231,1.2051,66.180,143.499,-58.960
908425245,-1.6963,0.3979,1.6133,41.949,-198.420,38.513
908438245,-1.3735,0.3408,1.7461,34.991,-593.622,130.554
908451245,-0.7651,0.1914,1.5591,47.381,-894.953,187.134
908464245,-0.2324,0.0225,1.1157,87.786,-1055.475,198.425
908477245,0.1504,0.0093,0.5962,114.031,-1141.779,171.448
908490245,0.2681,-0.0356,0.3330,139.239,-1230.036,157.348
908503245,0.3701,0.1064,0.2798,147.906,-1380.549,156.982
908516245,0.8247,-0.0303,0.0601,126.605,-1538.630,151.916
908529245,1.2686,-0.0083,-0.6655,105.914,-1560.786,127.441
908542245,1.3745,-0.1357,-1.1123,90.960,-1427.912,102.783
908555245,1.4214,-0.1909,-1.5220,74.114,-1179.804,65.307
908568245,1.3071,-0.0806,-1.6523,37.676,-902.704,8.362
908581245,1.1846,-0.0254,-1.6367,-1.874,-627.924,-24.597
908594245,1.0088,0.0132,-1.5171,-27.753,-345.637,-31.372
908607245,0.8960,0.1636,-1.2256,-61.811,-80.317,-16.052
908620245,0.8232,-0.0269,-0.7974,-80.427,104.009,-2.686
908633245,0.8325,0.0161,-0.4810,-73.163,180.547,16.784
908646245,0.7852,-0.0830,-0.2290,-45.270,147.039,32.593
908659245,0.8276,-0.1147,-0.2012,-10.114,62.933,34.240
908672245,0.9785,-0.1787,-0.4248,30.596,14.532,20.019
908685245,1.0410,-0.1724,-0.6987,67.156,46.026,-2.442
908698245,1.0117,-0.1074,-1.1587,87.603,162.786,-18.921
908711245,0.9731,-0.1035,-1.3843,75.152,369.207,-21.363
